recency,frequency,monetary,monetary_percentile_adj,recency_percentile_adj,frequency_percentile_adj,rfm_class,detail_cust_title
131,5,3048.1200000000003,2,2,1,122,High Risk Customer
281,2,853.1600000000001,1,1,1,111,Lost Customer
17,3,2548.92,2,3,1,123,Recent Customer
29,4,1537.0599999999997,2,3,1,123,Recent Customer
139,4,1319.52,2,2,1,122,High Risk Customer
40,5,3274.29,2,2,1,122,High Risk Customer
143,8,4115.36,2,2,2,222,Potential Customer
11,4,4046.88,2,3,1,123,Recent Customer
30,6,4428.509999999999,2,3,2,223,Loyal Customer
62,7,1871.87,2,2,2,222,Potential Customer
63,9,4326.200000000001,2,2,2,222,Potential Customer
84,5,2307.4900000000002,2,2,1,122,High Risk Customer
38,8,4244.32,2,2,2,222,Potential Customer
22,7,4938.15,2,3,2,223,Loyal Customer
90,7,1411.7,2,2,2,222,Potential Customer
26,7,4487.5199999999995,2,3,2,223,Loyal Customer
178,7,3267.4999999999995,2,2,2,222,Potential Customer
13,4,2124.93,2,3,1,123,Recent Customer
71,3,3089.37,2,2,1,122,High Risk Customer
10,5,1860.19,2,3,1,123,Recent Customer
97,5,694.38,1,2,1,112,High Risk Customer
96,6,2662.39,2,2,2,222,Potential Customer
33,5,2843.51,2,2,1,122,High Risk Customer
84,4,1179.6100000000004,2,2,1,122,High Risk Customer
16,3,1337.55,2,3,1,123,Recent Customer
84,7,2455.5699999999997,2,2,2,222,Potential Customer
61,6,2779.96,2,2,2,222,Potential Customer
280,4,1469.9599999999996,2,1,1,121,Lost Customer
80,7,3461.08,2,2,2,222,Potential Customer
76,6,2624.36,2,2,2,222,Potential Customer
218,6,5880.33,3,1,2,231,Loosing Customer
62,5,1718.1200000000003,2,2,1,122,High Risk Customer
13,6,2991.52,2,3,2,223,Loyal Customer
42,7,3476.3600000000006,2,2,2,222,Potential Customer
68,7,3302.0499999999997,2,2,2,222,Potential Customer
78,4,1518.85,2,2,1,122,High Risk Customer
76,7,5432.4,3,2,2,232,Potential Customer
4,6,2901.9700000000003,2,3,2,223,Loyal Customer
59,6,3361.1,2,2,2,222,Potential Customer
60,9,5073.959999999999,3,2,2,232,Potential Customer
43,4,1221.85,2,2,1,122,High Risk Customer
42,12,6123.29,3,2,3,332,Very Loyal
133,3,748.69,1,2,1,112,High Risk Customer
48,5,160.73000000000002,1,2,1,112,High Risk Customer
101,4,3067.0600000000004,2,2,1,122,High Risk Customer
87,5,4291.110000000001,2,2,1,122,High Risk Customer
98,8,2781.56,2,2,2,222,Potential Customer
68,9,4732.32,2,2,2,222,Potential Customer
136,4,3026.57,2,2,1,122,High Risk Customer
112,3,1931.5,2,2,1,122,High Risk Customer
18,5,2930.55,2,3,1,123,Recent Customer
82,6,5354.43,3,2,2,232,Potential Customer
16,6,1507.2999999999997,2,3,2,223,Loyal Customer
25,2,677.1800000000001,1,3,1,113,Recent Customer
78,10,5672.849999999999,3,2,2,232,Potential Customer
10,4,2185.27,2,3,1,123,Recent Customer
23,8,2511.7500000000005,2,3,2,223,Loyal Customer
136,5,3334.2299999999996,2,2,1,122,High Risk Customer
16,9,2570.540000000001,2,3,2,223,Loyal Customer
2,8,3832.92,2,3,2,223,Loyal Customer
127,5,1363.77,2,2,1,122,High Risk Customer
75,7,4956.610000000001,2,2,2,222,Potential Customer
19,7,4611.39,2,3,2,223,Loyal Customer
37,5,3646.3,2,2,1,122,High Risk Customer
28,9,6524.77,3,3,2,233,Very Loyal
24,5,3042.4799999999996,2,3,1,123,Recent Customer
32,8,4965.68,2,2,2,222,Potential Customer
81,8,3652.88,2,2,2,222,Potential Customer
44,7,1501.35,2,2,2,222,Potential Customer
5,5,1420.68,2,3,1,123,Recent Customer
14,6,2185.44,2,3,2,223,Loyal Customer
3,4,761.4699999999999,1,3,1,113,Recent Customer
119,2,1678.3900000000003,2,2,1,122,High Risk Customer
15,4,2109.79,2,3,1,123,Recent Customer
2,8,4666.64,2,3,2,223,Loyal Customer
17,8,3463.5399999999995,2,3,2,223,Loyal Customer
258,4,2225.03,2,1,1,121,Lost Customer
4,5,2059.0,2,3,1,123,Recent Customer
80,4,1638.52,2,2,1,122,High Risk Customer
41,7,2769.4500000000003,2,2,2,222,Potential Customer
286,2,781.41,1,1,1,111,Lost Customer
6,7,3889.18,2,3,2,223,Loyal Customer
38,6,3372.1299999999997,2,2,2,222,Potential Customer
102,3,629.29,1,2,1,112,High Risk Customer
134,2,1444.78,2,2,1,122,High Risk Customer
46,4,1951.07,2,2,1,122,High Risk Customer
24,5,1539.11,2,3,1,123,Recent Customer
19,5,2228.2999999999997,2,3,1,123,Recent Customer
23,5,3538.0499999999997,2,3,1,123,Recent Customer
0,7,3766.3500000000004,2,3,2,223,Loyal Customer
4,9,8086.750000000001,3,3,2,233,Very Loyal
17,5,2965.28,2,3,1,123,Recent Customer
103,4,958.5800000000002,1,2,1,112,High Risk Customer
60,8,5652.16,3,2,2,232,Potential Customer
9,8,5084.42,3,3,2,233,Very Loyal
71,7,3036.0499999999997,2,2,2,222,Potential Customer
45,6,3684.49,2,2,2,222,Potential Customer
58,6,3005.33,2,2,2,222,Potential Customer
20,3,418.0400000000001,1,3,1,113,Recent Customer
43,11,3521.29,2,2,3,322,Potential Customer
97,5,2263.3900000000003,2,2,1,122,High Risk Customer
53,5,3170.4799999999996,2,2,1,122,High Risk Customer
25,2,923.0,1,3,1,113,Recent Customer
65,5,2560.9300000000003,2,2,1,122,High Risk Customer
54,6,3759.2799999999997,2,2,2,222,Potential Customer
45,3,3531.0899999999997,2,2,1,122,High Risk Customer
21,4,1841.07,2,3,1,123,Recent Customer
37,4,2395.71,2,2,1,122,High Risk Customer
64,3,2725.13,2,2,1,122,High Risk Customer
59,6,1942.36,2,2,2,222,Potential Customer
86,7,4448.07,2,2,2,222,Potential Customer
109,3,539.2499999999999,1,2,1,112,High Risk Customer
5,12,3164.4700000000003,2,3,3,323,Loyal Customer
105,6,3706.41,2,2,2,222,Potential Customer
190,4,995.3799999999999,1,1,1,111,Lost Customer
2,10,4973.950000000001,2,3,2,223,Loyal Customer
81,3,1820.71,2,2,1,122,High Risk Customer
55,6,5227.98,3,2,2,232,Potential Customer
12,4,1714.8399999999997,2,3,1,123,Recent Customer
28,7,3240.2000000000003,2,3,2,223,Loyal Customer
27,4,2093.21,2,3,1,123,Recent Customer
142,5,3519.51,2,2,1,122,High Risk Customer
48,6,3451.34,2,2,2,222,Potential Customer
62,3,2046.4,2,2,1,122,High Risk Customer
229,1,827.1599999999999,1,1,1,111,Lost Customer
2,7,1764.8500000000001,2,3,2,223,Loyal Customer
18,6,2828.17,2,3,2,223,Loyal Customer
12,6,3666.9399999999996,2,3,2,223,Loyal Customer
18,5,3258.9500000000003,2,3,1,123,Recent Customer
21,12,5870.93,3,3,3,333,Platinum Customer
9,7,3434.3799999999997,2,3,2,223,Loyal Customer
2,4,1154.06,2,3,1,123,Recent Customer
46,6,4439.4800000000005,2,2,2,222,Potential Customer
178,5,1829.25,2,2,1,122,High Risk Customer
4,5,3152.2900000000004,2,3,1,123,Recent Customer
92,2,1821.0700000000002,2,2,1,122,High Risk Customer
36,6,2744.36,2,2,2,222,Potential Customer
13,7,4366.04,2,3,2,223,Loyal Customer
39,6,2670.1499999999996,2,2,2,222,Potential Customer
168,4,1648.0499999999997,2,2,1,122,High Risk Customer
97,4,1168.7799999999997,2,2,1,122,High Risk Customer
52,6,3695.6400000000003,2,2,2,222,Potential Customer
34,7,3510.7400000000002,2,2,2,222,Potential Customer
70,6,2651.76,2,2,2,222,Potential Customer
312,2,2040.87,2,1,1,121,Lost Customer
129,6,5042.0,3,2,2,232,Potential Customer
9,4,1589.8599999999997,2,3,1,123,Recent Customer
81,6,3622.1000000000004,2,2,2,222,Potential Customer
49,12,6331.35,3,2,3,332,Very Loyal
71,4,1239.2799999999997,2,2,1,122,High Risk Customer
34,6,2827.73,2,2,2,222,Potential Customer
174,2,963.6199999999999,1,2,1,112,High Risk Customer
0,6,4865.49,2,3,2,223,Loyal Customer
29,9,4979.389999999999,2,3,2,223,Loyal Customer
60,3,2066.6600000000003,2,2,1,122,High Risk Customer
32,5,2258.68,2,2,1,122,High Risk Customer
117,6,2595.16,2,2,2,222,Potential Customer
6,10,5020.67,3,3,2,233,Very Loyal
60,6,4960.36,2,2,2,222,Potential Customer
1,5,1788.93,2,3,1,123,Recent Customer
3,6,2882.84,2,3,2,223,Loyal Customer
122,2,221.12,1,2,1,112,High Risk Customer
54,11,6539.78,3,2,3,332,Very Loyal
13,7,2934.7599999999998,2,3,2,223,Loyal Customer
52,4,2073.85,2,2,1,122,High Risk Customer
171,4,3242.61,2,2,1,122,High Risk Customer
65,8,4098.59,2,2,2,222,Potential Customer
13,8,5035.800000000001,3,3,2,233,Very Loyal
115,7,3130.64,2,2,2,222,Potential Customer
31,3,2156.17,2,2,1,122,High Risk Customer
90,4,634.65,1,2,1,112,High Risk Customer
60,6,2514.96,2,2,2,222,Potential Customer
76,7,7965.279999999999,3,2,2,232,Potential Customer
27,6,3918.1499999999996,2,3,2,223,Loyal Customer
6,2,168.45,1,3,1,113,Recent Customer
32,8,6493.8,3,2,2,232,Potential Customer
22,10,4084.2799999999997,2,3,2,223,Loyal Customer
18,6,2137.45,2,3,2,223,Loyal Customer
51,6,2459.73,2,2,2,222,Potential Customer
11,5,1964.08,2,3,1,123,Recent Customer
80,5,3352.53,2,2,1,122,High Risk Customer
31,11,4244.099999999999,2,2,3,322,Potential Customer
24,7,4516.55,2,3,2,223,Loyal Customer
252,2,763.9000000000001,1,1,1,111,Lost Customer
35,9,4883.790000000001,2,2,2,222,Potential Customer
24,12,7335.889999999999,3,3,3,333,Platinum Customer
2,5,848.7399999999999,1,3,1,113,Recent Customer
161,6,2266.6599999999994,2,2,2,222,Potential Customer
12,7,3263.7000000000003,2,3,2,223,Loyal Customer
40,6,4977.7699999999995,2,2,2,222,Potential Customer
40,7,3405.78,2,2,2,222,Potential Customer
38,5,3619.13,2,2,1,122,High Risk Customer
150,3,757.2499999999999,1,2,1,112,High Risk Customer
3,3,1805.9199999999998,2,3,1,123,Recent Customer
13,7,4578.9,2,3,2,223,Loyal Customer
165,8,2147.3,2,2,2,222,Potential Customer
84,8,5739.569999999999,3,2,2,232,Potential Customer
10,5,2441.37,2,3,1,123,Recent Customer
126,4,4434.93,2,2,1,122,High Risk Customer
25,6,1039.0299999999997,2,3,2,223,Loyal Customer
166,2,1219.8600000000001,2,2,1,122,High Risk Customer
35,7,4515.25,2,2,2,222,Potential Customer
49,5,4691.450000000001,2,2,1,122,High Risk Customer
49,7,2784.0,2,2,2,222,Potential Customer
98,7,2259.16,2,2,2,222,Potential Customer
36,3,1677.0800000000002,2,2,1,122,High Risk Customer
211,5,3055.8500000000004,2,1,1,121,Lost Customer
112,4,2132.3,2,2,1,122,High Risk Customer
41,7,4085.48,2,2,2,222,Potential Customer
21,7,4572.889999999999,2,3,2,223,Loyal Customer
333,1,356.5,1,1,1,111,Lost Customer
32,3,1919.8300000000002,2,2,1,122,High Risk Customer
42,6,4456.95,2,2,2,222,Potential Customer
136,6,4077.2599999999998,2,2,2,222,Potential Customer
44,7,5159.72,3,2,2,232,Potential Customer
285,2,881.1499999999999,1,1,1,111,Lost Customer
97,5,4641.27,2,2,1,122,High Risk Customer
26,9,5184.76,3,3,2,233,Very Loyal
0,3,2135.67,2,3,1,123,Recent Customer
22,4,2257.8099999999995,2,3,1,123,Recent Customer
127,2,253.81000000000003,1,2,1,112,High Risk Customer
87,5,3429.5099999999998,2,2,1,122,High Risk Customer
21,8,5387.469999999999,3,3,2,233,Very Loyal
76,5,2355.59,2,2,1,122,High Risk Customer
11,6,4503.35,2,3,2,223,Loyal Customer
29,6,3793.8100000000004,2,3,2,223,Loyal Customer
74,7,3020.1,2,2,2,222,Potential Customer
24,6,6524.34,3,3,2,233,Very Loyal
24,11,3081.07,2,3,3,323,Loyal Customer
99,1,690.49,1,2,1,112,High Risk Customer
38,9,8834.599999999999,3,2,2,232,Potential Customer
2,8,3914.7,2,3,2,223,Loyal Customer
26,6,7566.25,3,3,2,233,Very Loyal
41,4,1623.4299999999998,2,2,1,122,High Risk Customer
38,7,4382.2,2,2,2,222,Potential Customer
94,4,2220.2599999999998,2,2,1,122,High Risk Customer
3,6,2620.74,2,3,2,223,Loyal Customer
8,4,2807.58,2,3,1,123,Recent Customer
99,5,2146.69,2,2,1,122,High Risk Customer
98,6,3921.2599999999998,2,2,2,222,Potential Customer
138,5,4057.629999999999,2,2,1,122,High Risk Customer
80,6,1507.8199999999997,2,2,2,222,Potential Customer
32,6,2755.93,2,2,2,222,Potential Customer
47,7,1914.3899999999999,2,2,2,222,Potential Customer
67,5,4685.53,2,2,1,122,High Risk Customer
35,7,5018.9800000000005,3,2,2,232,Potential Customer
128,6,4054.85,2,2,2,222,Potential Customer
42,3,1910.8899999999999,2,2,1,122,High Risk Customer
24,7,3349.9900000000002,2,3,2,223,Loyal Customer
4,9,6979.280000000001,3,3,2,233,Very Loyal
6,4,2434.76,2,3,1,123,Recent Customer
43,11,9695.59,3,2,3,332,Very Loyal
87,4,3288.04,2,2,1,122,High Risk Customer
135,5,3710.54,2,2,1,122,High Risk Customer
44,9,6710.76,3,2,2,232,Potential Customer
81,7,4045.2000000000007,2,2,2,222,Potential Customer
107,5,804.8199999999999,1,2,1,112,High Risk Customer
2,7,3637.1699999999996,2,3,2,223,Loyal Customer
36,4,1907.6499999999996,2,2,1,122,High Risk Customer
7,5,541.13,1,3,1,113,Recent Customer
159,3,2411.66,2,2,1,122,High Risk Customer
62,7,2502.37,2,2,2,222,Potential Customer
60,6,4787.35,2,2,2,222,Potential Customer
76,5,2030.54,2,2,1,122,High Risk Customer
67,4,1017.2399999999998,2,2,1,122,High Risk Customer
127,7,5809.11,3,2,2,232,Potential Customer
52,5,2134.0999999999995,2,2,1,122,High Risk Customer
16,4,4098.86,2,3,1,123,Recent Customer
67,3,1604.73,2,2,1,122,High Risk Customer
10,9,4833.73,2,3,2,223,Loyal Customer
1,6,2957.8500000000004,2,3,2,223,Loyal Customer
110,4,1014.0699999999998,2,2,1,122,High Risk Customer
107,6,3725.5699999999997,2,2,2,222,Potential Customer
59,6,3456.8000000000006,2,2,2,222,Potential Customer
17,3,907.45,1,3,1,113,Recent Customer
61,2,689.11,1,2,1,112,High Risk Customer
38,9,3286.01,2,2,2,222,Potential Customer
42,13,3254.5299999999997,2,2,3,322,Potential Customer
12,8,2248.1699999999996,2,3,2,223,Loyal Customer
61,5,2568.0499999999997,2,2,1,122,High Risk Customer
53,7,4545.8,2,2,2,222,Potential Customer
28,7,5107.25,3,3,2,233,Very Loyal
44,4,1841.25,2,2,1,122,High Risk Customer
69,1,90.09999999999997,1,2,1,112,High Risk Customer
40,1,64.50999999999999,1,2,1,112,High Risk Customer
93,3,1580.86,2,2,1,122,High Risk Customer
15,4,3078.6200000000003,2,3,1,123,Recent Customer
25,3,1761.68,2,3,1,123,Recent Customer
5,7,2584.56,2,3,2,223,Loyal Customer
5,5,4911.09,2,3,1,123,Recent Customer
90,5,3658.13,2,2,1,122,High Risk Customer
34,2,879.4799999999999,1,2,1,112,High Risk Customer
45,6,1912.36,2,2,2,222,Potential Customer
21,5,2428.87,2,3,1,123,Recent Customer
23,3,384.06999999999994,1,3,1,113,Recent Customer
89,8,4328.469999999999,2,2,2,222,Potential Customer
41,9,4404.7699999999995,2,2,2,222,Potential Customer
3,6,2439.94,2,3,2,223,Loyal Customer
57,6,3568.73,2,2,2,222,Potential Customer
77,8,3553.7400000000002,2,2,2,222,Potential Customer
34,7,4712.24,2,2,2,222,Potential Customer
76,2,201.54999999999998,1,2,1,112,High Risk Customer
76,4,3259.4100000000003,2,2,1,122,High Risk Customer
5,4,3130.19,2,3,1,123,Recent Customer
16,8,4675.1900000000005,2,3,2,223,Loyal Customer
299,3,357.7899999999998,1,1,1,111,Lost Customer
5,5,1345.7500000000002,2,3,1,123,Recent Customer
115,3,710.0699999999999,1,2,1,112,High Risk Customer
88,13,4063.82,2,2,3,322,Potential Customer
35,9,3974.81,2,2,2,222,Potential Customer
168,5,2425.3399999999997,2,2,1,122,High Risk Customer
29,7,3586.71,2,3,2,223,Loyal Customer
6,9,3817.14,2,3,2,223,Loyal Customer
118,8,4514.84,2,2,2,222,Potential Customer
76,10,2882.7999999999997,2,2,2,222,Potential Customer
10,7,3899.7800000000007,2,3,2,223,Loyal Customer
100,9,5105.49,3,2,2,232,Potential Customer
78,3,1215.9199999999998,2,2,1,122,High Risk Customer
33,4,1267.19,2,2,1,122,High Risk Customer
19,10,5079.910000000001,3,3,2,233,Very Loyal
69,4,1090.7099999999998,2,2,1,122,High Risk Customer
141,8,3479.2199999999993,2,2,2,222,Potential Customer
69,4,2690.0599999999995,2,2,1,122,High Risk Customer
25,3,3361.67,2,3,1,123,Recent Customer
93,2,758.6899999999999,1,2,1,112,High Risk Customer
9,2,1828.47,2,3,1,123,Recent Customer
102,6,4239.32,2,2,2,222,Potential Customer
6,5,2093.67,2,3,1,123,Recent Customer
161,6,1564.5600000000002,2,2,2,222,Potential Customer
22,6,5732.11,3,3,2,233,Very Loyal
159,5,1810.0299999999997,2,2,1,122,High Risk Customer
17,6,2623.56,2,3,2,223,Loyal Customer
0,8,3660.48,2,3,2,223,Loyal Customer
62,7,4812.99,2,2,2,222,Potential Customer
0,4,2792.56,2,3,1,123,Recent Customer
47,4,3371.6899999999996,2,2,1,122,High Risk Customer
32,5,1601.33,2,2,1,122,High Risk Customer
108,2,79.15999999999994,1,2,1,112,High Risk Customer
135,6,1731.6299999999999,2,2,2,222,Potential Customer
60,4,2080.25,2,2,1,122,High Risk Customer
13,3,231.7099999999999,1,3,1,113,Recent Customer
33,5,4541.84,2,2,1,122,High Risk Customer
73,8,4822.39,2,2,2,222,Potential Customer
89,3,2291.9700000000003,2,2,1,122,High Risk Customer
50,8,3939.1699999999996,2,2,2,222,Potential Customer
2,4,3061.8,2,3,1,123,Recent Customer
48,7,7256.08,3,2,2,232,Potential Customer
0,7,2665.3,2,3,2,223,Loyal Customer
44,6,2436.69,2,2,2,222,Potential Customer
42,4,1781.3600000000004,2,2,1,122,High Risk Customer
134,8,6006.4,3,2,2,232,Potential Customer
22,4,1659.64,2,3,1,123,Recent Customer
1,10,8256.08,3,3,2,233,Very Loyal
140,10,6658.890000000001,3,2,2,232,Potential Customer
6,9,2849.22,2,3,2,223,Loyal Customer
2,6,3922.29,2,3,2,223,Loyal Customer
125,6,2094.59,2,2,2,222,Potential Customer
13,7,2525.4300000000003,2,3,2,223,Loyal Customer
54,5,2854.97,2,2,1,122,High Risk Customer
156,4,2715.83,2,2,1,122,High Risk Customer
3,7,2424.3399999999997,2,3,2,223,Loyal Customer
86,8,5347.87,3,2,2,232,Potential Customer
97,3,1637.4600000000003,2,2,1,122,High Risk Customer
219,2,214.36999999999995,1,1,1,111,Lost Customer
46,5,2909.6700000000005,2,2,1,122,High Risk Customer
5,6,4047.8299999999995,2,3,2,223,Loyal Customer
147,5,2255.61,2,2,1,122,High Risk Customer
23,4,4601.8099999999995,2,3,1,123,Recent Customer
29,7,2365.3600000000006,2,3,2,223,Loyal Customer
5,7,2357.3500000000004,2,3,2,223,Loyal Customer
34,5,2168.7999999999997,2,2,1,122,High Risk Customer
315,3,560.4800000000001,1,1,1,111,Lost Customer
13,5,2714.3,2,3,1,123,Recent Customer
15,10,6025.31,3,3,2,233,Very Loyal
54,7,4281.320000000001,2,2,2,222,Potential Customer
50,6,2970.6000000000004,2,2,2,222,Potential Customer
68,6,2390.89,2,2,2,222,Potential Customer
12,6,4721.62,2,3,2,223,Loyal Customer
35,7,2335.54,2,2,2,222,Potential Customer
52,9,6325.839999999998,3,2,2,232,Potential Customer
43,7,4959.639999999999,2,2,2,222,Potential Customer
13,5,3955.17,2,3,1,123,Recent Customer
13,10,5132.78,3,3,2,233,Very Loyal
29,6,3558.4100000000003,2,3,2,223,Loyal Customer
138,4,2183.55,2,2,1,122,High Risk Customer
146,4,3447.44,2,2,1,122,High Risk Customer
14,7,3237.25,2,3,2,223,Loyal Customer
40,7,3648.33,2,2,2,222,Potential Customer
1,9,4156.31,2,3,2,223,Loyal Customer
239,4,4622.34,2,1,1,121,Lost Customer
19,4,1998.35,2,3,1,123,Recent Customer
5,2,978.76,1,3,1,113,Recent Customer
11,7,4458.72,2,3,2,223,Loyal Customer
89,6,2438.2599999999998,2,2,2,222,Potential Customer
127,4,1520.8599999999997,2,2,1,122,High Risk Customer
25,12,6770.240000000001,3,3,3,333,Platinum Customer
98,4,2941.0699999999997,2,2,1,122,High Risk Customer
13,4,3207.1700000000005,2,3,1,123,Recent Customer
199,5,2422.46,2,1,1,121,Lost Customer
96,2,1364.0500000000002,2,2,1,122,High Risk Customer
80,6,3799.8600000000006,2,2,2,222,Potential Customer
11,3,2006.1800000000003,2,3,1,123,Recent Customer
139,5,3472.24,2,2,1,122,High Risk Customer
5,5,3977.45,2,3,1,123,Recent Customer
55,9,5224.6900000000005,3,2,2,232,Potential Customer
33,9,9188.77,3,2,2,232,Potential Customer
67,2,1952.51,2,2,1,122,High Risk Customer
57,7,5517.210000000001,3,2,2,232,Potential Customer
65,6,4162.97,2,2,2,222,Potential Customer
6,4,2099.3999999999996,2,3,1,123,Recent Customer
51,6,6140.659999999999,3,2,2,232,Potential Customer
58,9,3009.8900000000003,2,2,2,222,Potential Customer
5,6,4941.179999999999,2,3,2,223,Loyal Customer
1,4,3000.7,2,3,1,123,Recent Customer
0,9,5563.629999999999,3,3,2,233,Very Loyal
54,2,1028.46,2,2,1,122,High Risk Customer
16,6,5006.98,3,3,2,233,Very Loyal
120,7,3634.98,2,2,2,222,Potential Customer
170,4,1500.24,2,2,1,122,High Risk Customer
5,11,5875.139999999999,3,3,3,333,Platinum Customer
132,6,3867.7400000000007,2,2,2,222,Potential Customer
42,5,3465.4100000000003,2,2,1,122,High Risk Customer
9,5,1823.0,2,3,1,123,Recent Customer
106,5,3327.0400000000004,2,2,1,122,High Risk Customer
215,4,2071.89,2,1,1,121,Lost Customer
90,5,2259.2900000000004,2,2,1,122,High Risk Customer
30,8,3743.8,2,3,2,223,Loyal Customer
159,5,3933.88,2,2,1,122,High Risk Customer
4,9,6433.75,3,3,2,233,Very Loyal
20,7,3588.04,2,3,2,223,Loyal Customer
8,13,4136.84,2,3,3,323,Loyal Customer
18,8,2487.67,2,3,2,223,Loyal Customer
4,4,2302.5400000000004,2,3,1,123,Recent Customer
19,8,5576.17,3,3,2,233,Very Loyal
227,3,2429.72,2,1,1,121,Lost Customer
65,6,2175.54,2,2,2,222,Potential Customer
3,3,2692.83,2,3,1,123,Recent Customer
162,6,3454.88,2,2,2,222,Potential Customer
11,5,2531.96,2,3,1,123,Recent Customer
1,7,2903.17,2,3,2,223,Loyal Customer
15,9,4106.38,2,3,2,223,Loyal Customer
49,3,494.60999999999996,1,2,1,112,High Risk Customer
27,3,2196.3500000000004,2,3,1,123,Recent Customer
98,3,949.5799999999999,1,2,1,112,High Risk Customer
55,5,1624.11,2,2,1,122,High Risk Customer
9,7,3125.4399999999996,2,3,2,223,Loyal Customer
147,2,119.32000000000002,1,2,1,112,High Risk Customer
163,2,289.37,1,2,1,112,High Risk Customer
211,3,2764.6099999999997,2,1,1,121,Lost Customer
16,5,3651.0300000000007,2,3,1,123,Recent Customer
60,6,3660.4800000000005,2,2,2,222,Potential Customer
34,5,1368.3699999999997,2,2,1,122,High Risk Customer
20,10,6194.3,3,3,2,233,Very Loyal
132,5,4320.42,2,2,1,122,High Risk Customer
38,6,4647.42,2,2,2,222,Potential Customer
8,6,2293.67,2,3,2,223,Loyal Customer
63,7,4576.76,2,2,2,222,Potential Customer
18,5,2399.56,2,3,1,123,Recent Customer
20,10,7332.690000000001,3,3,2,233,Very Loyal
17,7,3934.9900000000002,2,3,2,223,Loyal Customer
14,10,6752.629999999999,3,3,2,233,Very Loyal
80,8,2341.58,2,2,2,222,Potential Customer
23,5,5155.91,3,3,1,133,Recent Customer
3,4,3249.41,2,3,1,123,Recent Customer
64,2,892.5,1,2,1,112,High Risk Customer
12,3,2077.2999999999997,2,3,1,123,Recent Customer
2,8,5263.130000000001,3,3,2,233,Very Loyal
26,7,2990.36,2,3,2,223,Loyal Customer
6,9,4790.820000000001,2,3,2,223,Loyal Customer
2,4,3696.4300000000003,2,3,1,123,Recent Customer
33,4,2989.6400000000003,2,2,1,122,High Risk Customer
14,6,2997.5600000000004,2,3,2,223,Loyal Customer
47,2,1168.94,2,2,1,122,High Risk Customer
105,4,4128.629999999999,2,2,1,122,High Risk Customer
24,5,2724.75,2,3,1,123,Recent Customer
135,6,2385.07,2,2,2,222,Potential Customer
67,4,2795.32,2,2,1,122,High Risk Customer
2,8,4543.18,2,3,2,223,Loyal Customer
89,9,4204.3,2,2,2,222,Potential Customer
8,3,1303.1800000000003,2,3,1,123,Recent Customer
195,6,2289.21,2,1,2,221,Loosing Customer
57,6,3900.3199999999997,2,2,2,222,Potential Customer
13,6,1710.28,2,3,2,223,Loyal Customer
25,4,594.06,1,3,1,113,Recent Customer
32,5,1884.6200000000001,2,2,1,122,High Risk Customer
13,2,1596.3,2,3,1,123,Recent Customer
149,2,873.1199999999999,1,2,1,112,High Risk Customer
1,8,4253.77,2,3,2,223,Loyal Customer
101,6,1160.21,2,2,2,222,Potential Customer
18,8,6401.83,3,3,2,233,Very Loyal
120,5,3126.8399999999992,2,2,1,122,High Risk Customer
81,5,3923.5700000000006,2,2,1,122,High Risk Customer
338,1,217.51,1,1,1,111,Lost Customer
10,4,3917.47,2,3,1,123,Recent Customer
20,4,1433.8,2,3,1,123,Recent Customer
29,8,5474.0199999999995,3,3,2,233,Very Loyal
60,5,5380.68,3,2,1,132,High Risk Customer
98,8,4700.15,2,2,2,222,Potential Customer
76,4,2611.75,2,2,1,122,High Risk Customer
81,7,5258.120000000001,3,2,2,232,Potential Customer
27,5,2067.15,2,3,1,123,Recent Customer
67,8,5253.88,3,2,2,232,Potential Customer
194,1,299.27,1,1,1,111,Lost Customer
50,2,1264.62,2,2,1,122,High Risk Customer
125,3,1419.5,2,2,1,122,High Risk Customer
137,4,2346.16,2,2,1,122,High Risk Customer
11,9,5077.1,3,3,2,233,Very Loyal
94,6,2230.22,2,2,2,222,Potential Customer
146,7,7187.34,3,2,2,232,Potential Customer
1,9,4281.08,2,3,2,223,Loyal Customer
76,7,4042.6899999999996,2,2,2,222,Potential Customer
38,6,4268.17,2,2,2,222,Potential Customer
19,12,4940.239999999999,2,3,3,323,Loyal Customer
113,6,2495.4300000000003,2,2,2,222,Potential Customer
161,2,338.85,1,2,1,112,High Risk Customer
50,5,1650.6099999999997,2,2,1,122,High Risk Customer
18,5,1797.6999999999998,2,3,1,123,Recent Customer
47,6,2672.77,2,2,2,222,Potential Customer
52,5,2584.9500000000003,2,2,1,122,High Risk Customer
53,4,1779.26,2,2,1,122,High Risk Customer
70,4,1721.82,2,2,1,122,High Risk Customer
68,7,3328.51,2,2,2,222,Potential Customer
58,6,3071.34,2,2,2,222,Potential Customer
144,6,1539.6000000000001,2,2,2,222,Potential Customer
2,3,1863.53,2,3,1,123,Recent Customer
117,6,5907.85,3,2,2,232,Potential Customer
28,6,4828.540000000001,2,3,2,223,Loyal Customer
34,6,1251.33,2,2,2,222,Potential Customer
29,4,5407.15,3,3,1,133,Recent Customer
157,4,2250.33,2,2,1,122,High Risk Customer
81,6,3051.9300000000003,2,2,2,222,Potential Customer
58,4,3173.9500000000003,2,2,1,122,High Risk Customer
28,3,2088.0899999999997,2,3,1,123,Recent Customer
98,5,2762.18,2,2,1,122,High Risk Customer
77,4,451.6000000000001,1,2,1,112,High Risk Customer
36,7,3631.27,2,2,2,222,Potential Customer
